ID,Title,Content,_wpml_import_language_code,_wpml_import_source_language_code,_wpml_import_translation_group,Summary,Slider_type,Slider_image,Slider_video,Slider_video_thumbnail,"Globe thumbnail image (220x122)","Card Layout","Featured card Image (450x250)","Timeline Thumbnail Image (120x120)","Start Year","End Year (optional)","Historical Context",Location,"Company (Optional)","Company Logo (140x60) (Optional)","Era Highlight (optional)","Highlight Text","Publish To Live","Publish To Staging",Date,Status,Slug
68551,"1909 - US entrepreneur Gordon Selfridge opens Britain's FIRST custom-built department store on London's Oxford St.","<p>Mahatma Gandhi, on a visit to India, publishes a pamphlet entitled Hind Swaraj (""Indian Home Rule"")</p>
<p>US physicist Robert A. Millikan devises an oil drop experiment that determines the charge of an electron</p>
<p>French aviator Louis Blériot is the first to fly across the English Channel, winning the £1,000 prize offered by the Daily Mail</p>
<p>Karl Landsteiner classifies the main human blood groups as A, B, AB and O</p>
<p>In response to fears of German espionage a Secret Service Bureau, later to be divided into MI5 and MI6, is set up in Britain</p>
<p>The heroine of H.G. Wells' novel Ann Veronica is a determined example of the 'New Woman'</p>
<p>National delegates from the four provincial parliaments draw up a draft constitution for a South African union</p>
<p>Leo Baekeland announces his discovery of Bakelite, calling it 'the material of a thousand uses'</p>
<p>President Taft builds the first Oval Office, in the new west wing of the White House</p>",en,,668782,"<p>Less than a decade into the new century, the world is full of change as US entrepreneur Gordon Selfridge opens the first  custom-built department store in Britain there are groundbreaking discoveries in sciences of biology and chemistry; a world first in manned flight; formation of new countries and the first stirrings of unrest in old colonies and political distrust in Europe.</p>",image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-gordon-1.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-2.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-3.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-4.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-5.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-6.jpg|https://media.alj.com/app/uploads/2020/07/big-gordon-7.jpg,||||||,||||||,https://media.alj.com/app/uploads/2020/07/globe-gordon.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-gordon.jpg,https://media.alj.com/app/uploads/2020/07/feature-gordon.jpg,07/01/1909,,world,GB,,,,,1,1,"2020-07-06 12:48:16",publish,us-entrepreneur-gordon-selfridge-opens-the-first-british-custom-built-department-store-on-londons-oxford-street
68552,"1928 - Sir Alexander Fleming, discovers penicillin - one of the world’s first antibiotics","<p>Sir Alexander Fleming, a Scottish researcher, discovers penicillin - one of the world’s first antibiotics</p>
<p>The International Monetary Fund (IMF) was conceived following the breakdown of world trade and currencies during the Great Depression</p>",en,,668783,"<p>In the next decade scientific advances continue, notably in medicine, with the discovery of the now ubiquitous penicillin, but the World economy is struggling with the international impact of the Great Depression.</p>",image,https://media.alj.com/app/uploads/2020/07/big-fleming.jpg,,,https://media.alj.com/app/uploads/2020/07/globe-fleming.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/1928-Sir-Alexander-Fleming-a-Scottish-researcher-discovers-penicillin.jpg,01/01/1928,,world,GB,,,,,1,1,"2020-07-06 12:53:36",publish,sir-alexander-fleming-a-scottish-researcher-discovers-penicillin-one-of-the-worlds-first-antibiotics
68554,"1932 - The Kingdom of Saudi Arabia is born","<p>From 1927 to 1932, Abdulaziz ibn Abdul Rahman ibn Faisal ibn Turki ibn Abdullah ibn Muhammad Al Saud, known in the West as simply Ibn Saud administered the two main portions of his realm, Nejd and the Hejaz, as separate areas.</p>
<p>On September 23, 1932, he proclaimed the union of his dominions into the Kingdom of Saudi Arabia and took the title King Abdulaziz, the first monarch.</p>
<p>He had reconquered his family's ancestral home of Riyadh earlier in 1902, which began nearly three decades of conquests that ultimately made him the ruler of nearly all of the central and northern areas of the Arabian Peninsula.</p>
<p>As King, he presided over the 1938, discovery of the World's largest oil reserves and the beginning of large-scale production following the end of WWII.</p>",en,,668784,"<p>Ibn Saud unites the Arabian Peninsula as the Kingdom of Saudi Arabia, becoming King Abdulaziz</p>",image|image,https://media.alj.com/app/uploads/2020/07/big-aziz-1.jpg|https://media.alj.com/app/uploads/2020/07/Ibn_Saud.png,|,|,https://media.alj.com/app/uploads/2020/07/globe-aziz.jpg,big-image,https://media.alj.com/app/uploads/2020/07/big-aziz-1.jpg,,01/01/1932,,world,SA,,,,,1,1,"2020-07-06 12:56:11",publish,ibn-saud-unites-his-lands-as-the-kingdom-of-saudi-arabia-and-takes-the-king-abdulaziz
68555,"1935 - Sir James Chadwick, British physicist, awarded Nobel Prize in Physics","<p>Sir James Chadwick, a British physicist, is awarded the 1935 Nobel Prize in Physics for his discovery of the neutron in 1932</p>",en,,668785,<p>&nbsp;</p>,image,https://media.alj.com/app/uploads/2020/07/big-james.jpg,,,https://media.alj.com/app/uploads/2020/07/globe-james.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-james.jpg,01/01/1935,,world,GB,,,,,1,1,"2020-07-06 13:01:56",publish,sir-james-chadwick-a-british-physicist-is-awarded-the-1935-nobel-prize-in-physics-for-his-discovery-of-the-neutron-in-1932
68584,"1938 - World's largest oil reserves discovered in Saudi Arabia!","<p>The first shipload of oil was exported from Saudi Arabia to the USA after the discovery of commercially viable resources.  Alongside this, advances in chemistry and synthetic materials science continue, and there is rising popularism in  Central Europe.</p>
<p>The Du Pont Corporation begins manufacture of a new synthetic silk yarn, subsequently known as nylon</p>
<p>French writer Jean-Paul Sartre succeeds with his first novel, La Nausée ('Nausea')</p>
<p>23-year-old Rangoon student Aung San becomes general secretary of a freedom party, Dobama Asiayone (Our Burma Union)</p>
<p>A dramatized version of H. G. Wells's War of the Worlds, broadcast on US radio, terrifies listeners who believe the broadcast to be real and that Martians are invading</p>
<p>The peace of Buenos Aires, ending the Chaco War, gives Paraguay most of the region under dispute with Bolivia</p>
<p>Voters in both Germany and Austria give massive approval for Hitler's annexation of Austria</p>",en,,668788,"<p>In the late 1930s,  with the discovery of the World's largest oil reserves in Dhahran/Dammam North Eastern Saudi Arabia by the company later to be known as Saudi Aramco, the oil-fueled further industrialization of the global economy begins.</p>",image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-oil-1.jpg|https://media.alj.com/app/uploads/2020/07/big-oil-2.jpg|https://media.alj.com/app/uploads/2020/07/big-oil-3.jpg|https://media.alj.com/app/uploads/2020/07/big-oil-4.jpg|https://media.alj.com/app/uploads/2020/07/big-oil-5.jpg|https://media.alj.com/app/uploads/2020/07/big-oil-6.jpg,|||||,|||||,https://media.alj.com/app/uploads/2020/07/globe-oil.jpg,big-image,https://media.alj.com/app/uploads/2020/07/feature-oil.jpg,,01/01/1938,,world,SA,,,,,1,1,"2020-07-07 05:47:10",publish,worlds-largest-oil-reserves-discovered-in-dhahran-dammam-saudi-arabia-by-the-first-shipload-of-oil-is-exported-from-saudi-arabia-to-the-usa-after-the-discovery
68585,"1939 - German physicists, led by Otto Hahn, announce discovery of nuclear fission","<p>By the end of  the decade, a darkness begins for fall across Europe for a second time, with the rise of fascism and international conflicts.  But this is not only confined to Europe but also break out in the Far East.  Advances in physics and our understanding of the atom create possibilities both good and bad. </p>
<p>Madrid falls to the Nationalist forces, bringing the Spanish Civil War to an end and Franco to power</p>
<p>James Thurber publishes his short story The Secret Life of Walter Mitty</p>
<p>Marian Anderson's concert at the Lincoln Memorial in Washington effectively launches the US civil rights movement</p>
<p>Victor Fleming directs 17-year-old Judy Garland in the film of the famous musical The Wizard of Oz</p>
<p>US chemist Linus Pauling publishes his collected discoveries on the nature of the chemical bond</p>
<p>John Steinbeck's novel The Grapes of Wrath follows the Joad family, sharecroppers who are forced to move west to escape the horrors of the Dust Bowl</p>
<p>Clark Gable and Vivien Leigh star in Gone with the Wind, based on Margaret Mitchell's novel</p>
<p>British racing driver Malcolm Campbell sets a new water speed record of 141 mph</p>
<p>The recent fate of Czechoslovakia prompts France and Britain to guarantee the security of Poland</p>
<p>German-born US physicist Albert Einstein writes to President Roosevelt, warning of the potential of an atomic bomb</p>
<p>Adolf Hitler launches an attack on Poland - in response, Britain and France issue an ultimatum, receiving no answer, Britain, declares war on Germany</p>
<p>World enters WWII</p>",en,,668789,<p>&nbsp;</p>,image|image|image|image|image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-german-1.jpg|https://media.alj.com/app/uploads/2020/07/big-german-2.jpg|https://media.alj.com/app/uploads/2020/07/big-german-3.jpg|https://media.alj.com/app/uploads/2020/07/big-german-4.jpg|https://media.alj.com/app/uploads/2020/07/big-german-5.jpg|https://media.alj.com/app/uploads/2020/07/big-german-6.jpg|https://media.alj.com/app/uploads/2020/07/big-german-7.jpg|https://media.alj.com/app/uploads/2020/07/big-german-8.jpg|https://media.alj.com/app/uploads/2020/07/big-german-9.jpg|https://media.alj.com/app/uploads/2020/07/big-german-10.jpg,|||||||||,|||||||||,https://media.alj.com/app/uploads/2020/07/globe-german.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-german.jpg,https://media.alj.com/app/uploads/2020/07/1939-German-physicists-announce-their-discovery-of-nuclear-fission.jpg,01/01/1939,,world,DE,,,,,1,1,"2020-07-07 05:52:51",publish,german-physicists-led-by-otto-hahn-announce-their-discovery-of-nuclear-fission
68586,"1940 - British biologists Ernst Chain and Howard Florey develop penicillin as a safe and useful antibacterial drug","<p>British biologists Ernst Chain and Howard Florey develop penicillin as a safe and useful antibacterial drug</p>
<p>Schoolboys, out hunting, discover paintings in a cave at Lascaux after their dog falls into a hole</p>",en,,668790,<p>&nbsp;</p>,image|image,https://media.alj.com/app/uploads/2020/07/big-bio-1.jpg|https://media.alj.com/app/uploads/2020/07/big-bio-3.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-bio.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-bio.jpg,01/01/1940,,world,GB,,,,,1,1,"2020-07-07 05:56:40",publish,british-biologists-ernst-chain-and-howard-florey-develop-penicillin-as-a-safe-and-useful-antibacterial-drug
68587,"1941 - During his State of the Union address, President of the United States Franklin D. Roosevelt presents his Four Freedoms, as fundamental global human rights - months before being sworn in for a third term","<p>During his State of the Union address, President of the United States Franklin D. Roosevelt presents his Four Freedoms, as fundamental global human rights - months before being sworn in for a third term</p>
<p>The Prime Minister of Thailand, Plaek Phibunsongkhram, decrees January 1 as the official start of the Thai solar calendar new year - thus the previous year that began April 1 had only 9 months)</p>
<p>Orson Welles' film Citizen Kane premieres in New York City</p>
<p>The British House of Commons is damaged by the Luftwaffe, in an air raid</p>
<p>Commercial television is authorized by the Federal Communications Commission in the United State, with NBC Television airing the world's first legal TV commercial, for Bulova watches</p>
<p>Construction on The Pentagon begins in Washington, D.C.</p>
<p>Winston Churchill becomes the first British Prime Minister to address a joint session of the United States Congress</p>",en,,668791,"<p>Franklin D. Roosevelt presents his Four Freedoms</p>",image|image|image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-state-1.jpg|https://media.alj.com/app/uploads/2020/07/big-state-2.jpg|https://media.alj.com/app/uploads/2020/07/big-state-3.jpg|https://media.alj.com/app/uploads/2020/07/big-state-4.jpg|https://media.alj.com/app/uploads/2020/07/big-state-5.jpg|https://media.alj.com/app/uploads/2020/07/big-state-6.jpg,|||||,|||||,https://media.alj.com/app/uploads/2020/07/globe-state.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-state.jpg,https://media.alj.com/app/uploads/2020/07/globe-state.jpg,01/01/1941,,world,US,,,,,1,1,"2020-07-07 06:01:04",publish,during-his-state-of-the-union-address-president-of-the-united-states-franklin-d-roosevelt-presents-his-four-freedoms-as-fundamental-global-human-rights-months-before-being-sworn-in-for-a-third-te
68589,"1943 - World's first totally electronic programmable computing device","<p>British prototype Mark I Colossus computer is constructed, the world's first totally electronic programmable computing device</p>
<p>Shipwrecked steward Poon Lim is rescued by Brazilian fishermen after being adrift for 130 days</p>",en,,668793,<p>&nbsp;</p>,image|image,https://media.alj.com/app/uploads/2020/07/big-mark-1.jpg|https://media.alj.com/app/uploads/2020/07/big-mark-2.jpg,|,|,https://media.alj.com/app/uploads/2020/07/globe-mark.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-mark.jpg,01/01/1943,,world,GB,,,,,1,1,"2020-07-07 06:07:31",publish,british-prototype-mark-i-colossus-computer-is-constructed-the-worlds-first-totally-electronic-programmable-computing-device
68590,"1944 - Quinine synthesized, a malaria treatment","<p>William E. Doering and Robert B. Woodward synthesized quinine, a complex molecular structure, from coal tar</p>
<p>&nbsp;</p>",en,,668794,<p>&nbsp;</p>,image,https://media.alj.com/app/uploads/2020/07/big-william-1.jpg,,,https://media.alj.com/app/uploads/2020/07/globe-william.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/1944-synthesized-quinine-from-coal-tar.jpg,01/01/1944,,world,US,,,,,1,1,"2020-07-07 06:21:42",publish,william-e-doering-and-robert-b-woodward-synthesized-quinine-a-complex-molecular-structure-from-coal-tar
68591,"1945 - The Second World War comes to an end","<p>The post WWI League of Nations, set-up to prevent a global conflict on that scale reoccurring, transitions to the newly formed United Nations</p>
<p>Saudi Arabia establishes diplomatic relations with Japan</p>",en,,668795,<p>&nbsp;</p>,image|image|image,https://media.alj.com/app/uploads/2020/07/big-world-1.jpg|https://media.alj.com/app/uploads/2020/07/big-world-2.jpg|https://media.alj.com/app/uploads/2020/07/big-world-3.jpg,||,||,https://media.alj.com/app/uploads/2020/07/globe-world.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-world.jpg,https://media.alj.com/app/uploads/2020/07/big-world-1-1.jpg,01/04/1945,,world,SA,,,,,1,1,"2020-07-07 06:25:59",publish,world-war-ii-ends
68592,"1946 - United Nations' first meeting  held in London, England and then Long Island USA","<p>In a post-war World, nations come together to rebuild both economies and relationships.  The United Nations holds its' first meeting in London England and then Long Island United States</p>
<p>UNESCO (United Nations Educational, Scientific, and Cultural Organization) was created and held its first session during November</p>
<p>The Atomic Energy Act of 1946, also known as the McMahon Act, was signed into law by President Truman</p>
<p>The Mensa society is created, the only qualification for membership being a high IQ in the top 98th percentile</p>
<p>A major 7.4 magnitude undersea earthquake hits near Alaska in the North Pacific ocean; it caused a tsunami that reached Hawaii some 2,400 miles away.</p>",en,,668796,"<p>A post-war World starts to rebuild both economies and relationships</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-nation-1.jpg|https://media.alj.com/app/uploads/2020/07/big-nation-2.jpg|https://media.alj.com/app/uploads/2020/07/big-nation-3.jpg|https://media.alj.com/app/uploads/2020/07/big-nation-4.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-nation.jpg,small-image,,https://media.alj.com/app/uploads/2020/07/small-nation.jpg,01/01/1946,,world,GB,,,,,1,1,"2020-07-07 06:29:31",publish,united-nations-first-meeting-is-held-in-london-england-and-then-long-island-united-states
68593,"1947 - A USAF Captain and WWII veteran, becomes the first person to break the sound barrier","<p>The technology race started in WWII continues, especially in a race for dominance of the air and Chuck Yeager, a United States Air Force Captain and World War II veteran, becomes the first person to break the sound barrier at nearly 1,000 miles per hour (1,600 km/h) in the Bell X-1 a rocket engine aircraft, conceived in 1944, designed and built in 1945</p>
<p>India and Pakistan gain independence from Great Britain</p>
<p>UFO allegedly found in the Roswell UFO-crash incident</p>",en,,668797,"<p>Chuck Yeager is the first person to break the sound barrier</p>",image|image|image|image,https://media.alj.com/app/uploads/2020/07/big-chuck-1.jpg|https://media.alj.com/app/uploads/2020/07/big-chuck-2.jpg|https://media.alj.com/app/uploads/2020/07/big-chuck-3.jpg|https://media.alj.com/app/uploads/2020/07/Bell_X-1__c-NASA.jpg,|||,|||,https://media.alj.com/app/uploads/2020/07/globe-chuck.jpg,small-image,https://media.alj.com/app/uploads/2020/07/feature-chuck.jpg,https://media.alj.com/app/uploads/2020/07/Bell_X-1__c-NASA.jpg,01/01/1947,,world,US,,,,,1,1,"2020-07-07 06:38:21",publish,chuck-yeager-a-united-states-air-force-captain-and-world-war-ii-veteran-becomes-the-first-person-to-break-the-sound-barrier
